"","Timestamp","Open","High","Low","Close","Volume_BTC","Volume_USD","Weighted_Price","WP_Increase","ma10","ma50","ma100","Ma10_WP_Increase","Ma50_WP_Increase","Ma100_WP_Increase","rsi","RSI_GreaterThan_50"
"347",2016-03-24,417.53,417.72,410,412.95,5064.58936525,2104223.57049015,415.753716217673,0,413.955339106227,409.663841149321,414.426013410856,1,1,1,52.0284053312146,1
"348",2016-03-25,412.86,416.87,411,416.41,4598.6610383,1907414.47730104,414.834962531405,1,413.915049812073,410.412229980285,414.020484427807,1,1,1,51.0467861598559,1
"349",2016-03-26,416.42,417.77,414.37,416.97,3641.00285678,1516410.41304516,416.573126234112,1,414.064283652164,411.024850644418,413.651260166345,1,1,1,52.8588719415036,1
"350",2016-03-27,416.96,426.5,416.35,425.3,4658.09803054,1967456.8348422,420.142769044931,1,414.26203760977,411.910760226682,413.252043572788,1,1,1,56.4261901143629,1
"351",2016-03-28,425.29,425.36,419.63,423,5717.86007067,2416195.73526282,422.759462147306,0,415.252715324004,412.835211139246,412.855497679609,1,1,1,58.8824900306167,1
"352",2016-03-29,422.92,424.62,407.75,416.39,7361.85527519,3064608.01536946,418.333770036331,0,416.241263059977,413.681534997658,412.519435157838,1,1,1,53.3996295523138,1
"353",2016-03-30,416.4,416.41,407.56,412.79,5831.49360379,2406734.08563798,413.156987980008,1,416.39880177216,414.504364975811,412.291822569352,0,0,1,47.7936143665513,0
"354",2016-03-31,412.97,417.6,412.74,416.03,5235.54278385,2174325.7008199,415.260199666317,1,416.961720413747,415.286781285917,412.073114303577,0,0,1,50.0862952989381,1
"355",2016-04-01,416.03,417.68,414.12,417.68,5353.92318385,2229335.89479794,416.296028209402,1,417.020978873783,416.104457177664,411.846096934182,0,1,1,51.2224297429504,1
"356",2016-04-02,417.68,420.5,417.04,419.95,3952.0183139,1657292.05127209,419.480219358604,1,417.259124142609,416.89358694123,411.490591525912,1,1,1,54.6404497535521,1
"357",2016-04-03,419.95,420.8,418.33,420.16,3266.97381272,1371067.50851141,419.717180273651,0,417.655470548207,417.519486595025,411.131679084398,1,1,1,54.8937603349595,1
"358",2016-04-04,420.08,421,417.58,419.47,5323.83529462,2232250.70175877,419.422995056657,1,418.114273800732,417.925318237071,410.988774307759,1,1,1,54.4869370544896,1
"359",2016-04-05,419.48,423.43,418.01,422.36,5727.68629636,2413380.36609756,421.567577235693,1,418.61371890089,418.310621743309,410.980599207965,1,1,1,56.9893847092411,1
"360",2016-04-06,422.4,423,420.61,421.46,5211.96140153,2199710.39669763,422.046993156172,0,418.804141312014,418.687370722548,410.948964249789,1,1,1,57.5512705349808,1
"361",2016-04-07,421.36,422.74,419.41,421.99,5026.31118662,2118476.09996542,421.48776423209,1,418.676971520493,418.831997665162,410.909860585612,1,1,1,56.622047751085,1
"362",2016-04-08,421.99,424.65,415.71,419.48,6437.97595515,2714574.0418072,422.232771495328,0,419.066871666392,418.882201417725,410.831549484068,1,1,1,57.6041215775107,1
"363",2016-04-09,419.48,419.79,415.51,419.46,3519.98911149,1472577.73574262,418.428663076142,1,419.594039176006,418.859583141958,410.742478950771,0,0,1,51.2266555233278,1
"364",2016-04-10,419.46,423.99,419.46,423.4,2990.03664436,1262483.02711973,421.991570080695,1,420.267176217443,418.674345750733,410.629438761744,1,1,1,56.1260013840704,1
"365",2016-04-11,423.29,424,420.15,423.94,5093.21825161,2152793.95304147,422.615700031916,1,420.899143399695,418.368313274118,410.504781705327,1,1,1,56.941954296571,1
"366",2016-04-12,423.95,429.77,423.14,427.8,6997.06357807,2986520.53933378,426.750849820699,0,421.626206445904,418.179497180293,410.458919625182,1,1,1,61.9862393476948,1
"367",2016-04-13,427.8,429.44,423.59,425.58,5885.07514476,2510165.91058965,426.603641744968,0,422.314852593036,418.173625661991,410.388734204067,1,1,1,61.7090864036706,1
"368",2016-04-14,425.58,428,424.52,426.32,4732.22672175,2015362.48565463,425.898039614868,1,422.962357048857,418.268485934428,410.313991388163,1,1,1,60.3169665409169,1
"369",2016-04-15,426.35,431.1,425.72,430.93,4184.00939072,1795253.26842799,428.834139808191,1,423.689013306107,418.386951710688,410.283094817789,1,1,1,63.9603413709196,1
"370",2016-04-16,430.82,434.89,429.89,433.39,4133.98598682,1787054.55467928,432.402930359098,1,424.724607026399,418.567727311488,410.108843085662,1,1,1,67.826917259927,1
"371",2016-04-17,433.69,434.93,429.15,431,3299.73395797,1426343.51249327,432.663450763962,0,425.842175679587,418.578340992009,409.871773649443,1,1,1,68.096006471242,1
"372",2016-04-18,431.08,434.46,428.44,430.97,5277.32120606,2270342.21405385,430.573779535127,1,426.676276483566,418.593783643655,409.657068486574,1,1,1,63.5077149934966,1
"373",2016-04-19,430.9,438.2,429.22,437.06,6226.60528301,2688673.58011606,431.196366238133,1,427.953046799765,418.494893654528,409.500468447962,1,1,1,64.2799473723811,1
"374",2016-04-20,437.06,444.07,436.17,442.96,7150.95669528,3145282.80466763,439.018851454202,1,429.655774937116,418.604464782447,409.400673911263,1,1,1,72.231173000726,1
"375",2016-04-21,442.87,453.8,441.99,452.25,7693.43100861,3440074.55202677,445.689319656684,1,431.963136899593,418.898933328976,409.386472793624,1,1,1,76.9441865422857,1
"376",2016-04-22,452.25,452.95,445.07,448.41,6814.7817311,3056511.37209039,448.328169593705,1,434.120868876894,419.501032740809,409.557170662724,1,1,1,78.4988817488884,1
"377",2016-04-23,448.57,455.84,447.03,455.69,4618.30821378,2081589.70597055,450.132861363124,1,436.473790838709,420.154710156066,409.739153337072,1,1,1,79.5161810933407,1
"378",2016-04-24,455.68,465,454.55,464.46,6188.49079492,2845375.53307869,459.169912353769,1,439.800978112599,421.370900458444,410.312936797402,1,1,1,83.6801865155937,1
"379",2016-04-25,464.47,472.38,454.65,466.17,9493.32784683,4412451.8980733,464.142687951151,1,443.331832926895,422.617170919324,411.24298933496,1,1,1,85.4347717336028,1
"380",2016-04-26,466.17,472.11,464.01,470.59,7471.24056177,3501485.00375528,468.378847013004,0,446.929424592286,423.836232461099,412.083726069309,1,1,1,86.7423944298297,1
"381",2016-04-27,470.3,470.79,440.94,445.31,11265.29995696,5163463.09755502,462.116179431741,0,449.874697459064,424.838081073612,412.900344941833,1,1,1,75.8944608047818,1
"382",2016-04-28,445.3,451.88,434.79,451.68,7644.69210461,3406377.70838634,446.432347628238,1,451.460554268375,425.538430350795,413.555148341765,0,1,1,56.7527739855554,1
"383",2016-04-29,451.67,459.44,448.5,458.82,5965.09735013,2705276.45245458,452.98666467804,1,453.639584112366,426.326779035211,414.176355951399,0,1,1,61.1613123637598,1
"384",2016-04-30,458.8,459.33,450.13,454.02,4710.2895045,2147720.4432573,455.965855859048,0,455.33428455285,427.071845813449,414.603094464757,1,1,1,63.0072158897539,1
"385",2016-05-01,454.02,457.07,451.55,456.98,2941.67587876,1338835.42114677,455.273857142195,0,456.292738301401,427.90330032874,415.215027790298,0,1,1,62.2669400501413,1
"386",2016-05-02,456.98,457.63,440.02,446.42,7694.20823194,3441189.24344374,449.143424201861,0,456.374263762217,428.6256192851,415.806131413066,0,1,1,55.990827643968,1
"387",2016-05-03,446.53,453.29,443.61,452.21,5892.48138372,2645410.28736391,448.728115959525,1,456.233789221857,429.326648461607,416.300446826176,0,1,1,55.5821016664587,1
"388",2016-05-04,452.21,453.23,446.76,448.68,4883.54001476,2194168.37520402,449.554965413563,0,455.272294527836,430.01299066042,416.83865752156,0,1,1,56.266595000321,1
"389",2016-05-05,448.59,451.56,447,449.98,5336.21991152,2398283.67108751,449.422407634164,1,453.800266496138,430.699823056439,417.401199164867,0,1,1,56.1172910237822,1
"390",2016-05-06,449.99,463.73,448.84,462.31,6193.77720515,2821388.33056981,454.254319647317,1,452.387813759569,431.421604860008,418.000490909397,1,1,1,60.2570868179285,1
"391",2016-05-07,462.31,464,459.55,461.91,3463.8802064,1598626.8202333,461.478766529595,0,452.324072469355,432.3941264905,418.772086728231,1,1,1,65.497927325341,1
"392",2016-05-08,461.91,465,457.5,462.79,3275.57794242,1510337.01355729,461.13100863744,1,453.793938570275,433.447780809717,419.614940223451,1,1,1,65.0532272860303,1
"393",2016-05-09,462.6,465.9,459.41,464.16,5882.94056987,2720620.6140316,461.961507249876,0,454.691422827458,434.455378937551,420.442747535779,1,1,1,65.6529841419596,1
"394",2016-05-10,464.15,465,448.2,452.78,6814.25705519,3115152.42760934,458.155162277476,0,454.910353469301,435.425861918092,421.229703595528,1,1,1,60.5259775419881,1
"395",2016-05-11,452.77,458.65,452.5,454.37,5746.40549365,2617699.50708347,455.690862874842,0,454.952054042566,436.225610303408,422.055410084386,1,1,1,57.4006453210503,1
"396",2016-05-12,454.56,456.57,449.27,456.48,6119.04462476,2769753.67270178,452.728357063305,1,455.31054732871,436.938202111267,422.854018103393,0,1,1,53.8038311495321,1
"397",2016-05-13,456.48,458.03,453.84,457.98,5404.20702972,2466577.98678525,456.198010253624,1,456.05753675812,437.747087991986,423.705464570654,1,1,1,57.1874675123628,1
"398",2016-05-14,457.97,459.83,456,458.9,3295.1997074,1509165.28483677,457.871224024637,1,456.889162619228,438.60781322185,424.510021601068,1,1,1,58.7563306770164,1
"399",2016-05-15,458.9,463.62,458.49,461.47,3269.98252507,1506208.1035282,460.396698748688,0,457.98659173068,439.484284672142,425.25456765828,1,1,1,61.0749003972438,1
"400",2016-05-16,461.48,461.59,451.48,455.66,6019.17236655,2755976.82729028,458.618809573398,0,458.423040723288,440.253805482711,426.082282854697,1,1,1,58.5783168989269,1
"401",2016-05-17,455.64,457.49,452.2,454.19,6033.90842585,2747508.41231127,455.588036819142,1,457.833967752243,440.910376976148,426.872794057697,0,1,1,54.4892209694154,1
"402",2016-05-18,454.19,457.88,453.6,455.56,5512.42378222,2515080.47222752,456.235311871448,0,457.344398075643,441.66840781285,427.674971405254,0,1,1,55.2083513480594,1
"403",2016-05-19,455.56,456.41,435,438.38,8412.58613924,3769830.09274294,450.637824157564,0,456.212029766412,442.418024536402,428.461194756106,0,1,1,48.1262185143129,0
"404",2016-05-20,437.91,445.85,435.5,445.65,7178.735362,3177151.32059043,443.026901084958,1,454.69920364716,442.973358564774,429.130069925346,0,1,1,40.5157404733768,0
"405",2016-05-21,445.52,446.99,441.88,446.28,3945.71821234,1758090.0958976,445.61309597756,0,453.691426957432,443.559699920137,429.832078548901,0,1,1,43.7696791280562,0
"406",2016-05-22,446.27,446.45,440.89,442.48,3779.58274056,1678374.26112691,444.603751865181,0,452.87896643762,444.062170570269,430.477878755749,0,1,1,42.7859596596371,0
"407",2016-05-23,442.45,446.3,440.79,445.67,5659.42935339,2511153.5913747,443.733522554279,1,451.632517667685,444.542497415882,431.030992005453,0,0,1,41.9113610068815,0
"408",2016-05-24,445.56,448.5,440.5,446.99,6536.30685774,2916623.41873008,446.428995897592,1,450.488294854981,445.0826174327,431.503967834886,0,1,1,45.6193460216255,0
"409",2016-05-25,446.98,452.42,446.86,451.49,6167.95576946,2775845.52834991,449.895321166135,1,449.438157096726,445.649172311309,431.979897027309,1,1,1,50.0362760986833,1
"410",2016-05-26,451.45,454.99,449,454.97,5843.88197402,2643245.90244156,452.18311607968,1,448.794587747354,446.251894769779,432.469632746164,1,1,1,52.7632950363346,1
"411",2016-05-27,454.97,476.75,454.35,471.27,9888.02648828,4639175.40880011,470.489323775954,1,450.284716443035,447.231925960656,433.03196181291,1,1,1,67.8733199630282,1
"412",2016-05-28,471.21,539.49,470.13,523.25,12085.75618229,6048055.365953,495.900517358168,1,454.251236991707,448.705280877913,433.793741147819,1,1,1,78.2661465744886,1
"413",2016-05-29,523.35,549.99,492.35,525.22,9854.97250368,5176695.91607074,521.844175808449,1,461.371872156796,450.773591132559,434.816587137258,1,1,1,83.9682937004159,1
"414",2016-05-30,525.22,541,519,532.55,5960.33332201,3167666.43005466,531.415917153669,1,470.210773763667,452.962078074019,435.818211912376,1,1,1,85.481719986277,1
"415",2016-05-31,532.56,544.9,520.01,531.34,8491.97268136,4519460.20539499,533.649948703371,0,479.014459036248,455.182763047448,436.775538160783,1,1,1,85.8182277303352,1
"416",2016-06-01,531.25,541.5,524.39,534.84,5736.65283224,3060524.00763856,533.263640914572,1,487.880447941187,457.313018869326,437.746258024809,1,1,1,85.4494049111757,1
"417",2016-06-02,534.85,541.2,531.86,537.87,6329.87872329,3393427.53499074,536.220654062317,1,497.129161091991,459.505359115672,438.839492388832,1,1,1,85.9472608596865,1
"418",2016-06-03,538.06,578,535.96,571.25,10203.7254522,5715376.17320392,555.229350664506,1,508.009196568682,462.091985336665,440.180235635547,1,1,1,88.6384503726573,1
"419",2016-06-04,571.09,594.64,564.29,576.31,6932.07537817,3993801.55621689,576.779644537245,1,520.697628905793,465.050895431246,441.718923570967,1,1,1,90.791514829004,1
"420",2016-06-05,576.31,585,570.22,575.17,4984.2494482,2879721.21695308,577.984714744071,1,533.277788772232,467.962531118946,443.265129215217,1,1,1,90.8954167007745,1
"421",2016-06-06,575.17,588.15,575,586.77,6791.26453533,3962031.34598303,583.099131441622,1,544.538769538799,470.971244732499,444.774792862254,1,1,1,91.3419205314963,1
"422",2016-06-07,586.75,590.95,483.78,579.71,9617.05187937,5581256.53397698,583.102452946984,0,553.258963097681,474.021818200736,446.307800922196,1,1,1,91.3422174896944,1
"423",2016-06-08,579.72,583.99,572.96,583.21,5661.74917272,3279350.85303542,579.158841478437,1,558.990429664679,476.981067705542,447.737980680035,1,1,1,87.5047117626758,1
"424",2016-06-09,583.19,583.48,574,577.46,4979.63044035,2881132.40305382,579.296541888228,0,563.778492138135,479.786621514223,449.195543148335,1,1,1,87.5244207359674,1
"425",2016-06-10,577.47,581,573.5,580.31,5659.48661659,3273175.20522188,578.34235685112,1,568.24773295291,482.439682258111,450.669307793544,1,1,1,86.5061882452172,1
"426",2016-06-11,580.31,610,580.31,609.5,5542.22525864,3265884.9477567,586.411860269787,1,573.562554888432,485.201356071633,452.351194406221,1,1,1,87.7989373727077,1
"427",2016-06-12,609.5,687.71,605,677.86,17948.75526892,11604262.0512688,643.107358593538,1,584.251225341554,489.060846016241,454.607778086154,1,1,1,92.9264277240338,1
"428",2016-06-13,677.45,720,663.55,706.01,15497.40307056,10740676.9848943,691.948427996314,0,597.923133074735,493.716416329092,457.543658393768,1,1,1,94.9106515262989,1
"429",2016-06-14,706.02,706.45,650.02,684.95,12443.0955638,8496273.37902683,687.470910071433,0,608.992259628153,498.182980771498,460.400075845411,1,1,1,92.3530094744647,1
"430",2016-06-15,684.99,699.3,673,698.78,7913.03547125,5436366.65401555,685.561291377806,1,619.749917291527,502.526629658794,463.181431059946,1,1,1,91.2239220842377,1
"431",2016-06-16,698.76,777.68,698.76,769.76,16806.85873763,12460323.2703074,743.12343160865,1,635.75234730823,508.146774702332,466.492427887972,1,1,1,93.7173397780266,1
"432",2016-06-17,769.71,778.5,709.01,752.26,14007.79895098,10508093.6748609,753.182083442488,1,652.76031035778,514.281769418617,469.910099884706,1,1,1,94.0362033588168,1
"433",2016-06-18,752,785.15,734.8,758.99,9594.92358376,7280602.42160708,756.203164229467,1,670.464742632883,520.346099409646,473.336439222428,1,1,1,94.1325241198587,1
"434",2016-06-19,759,771.92,744.77,768.76,5442.63878549,4129809.24368902,759.17329248506,0,688.452417692566,526.410248142166,476.741046977808,1,1,1,94.2311707628846,1
"435",2016-06-20,768.94,768.94,702,703.12,9799.80848924,7284312.6038687,751.29424273614,0,705.747606281068,532.330655854045,480.116978091392,1,1,1,89.9126489921606,1
"436",2016-06-21,706.47,718.26,628.6,667.66,26083.68933235,17657821.9585244,681.091557117116,0,715.215575965801,536.96961851235,482.797618898725,0,1,1,62.4502147657647,1
"437",2016-06-22,667.88,679.99,568.11,604.5,15465.53119079,9856820.13959941,653.891863416991,0,716.294026448146,541.072893461499,485.199770961553,0,1,1,55.3910574084559,1
"438",2016-06-23,606.13,637.89,544.13,631.1,20474.00358887,12220892.6900364,597.503172793326,1,706.849500927848,544.031857609094,487.022424134757,0,1,1,44.2291133806072,0
"439",2016-06-24,631.1,700,631.01,669.98,19078.84530672,12768337.7994926,667.022616261615,1,704.804671546866,548.383861781644,489.541842419041,0,1,1,56.0009118965966,1
"440",2016-06-25,669.98,699,650,673.71,7691.56323655,5228388.91634473,680.799759585802,0,704.328518367665,552.914770580413,492.16818772021,0,1,1,57.8975322060777,1
"441",2016-06-26,673.71,675.19,625.01,638.56,5678.38601546,3665911.19290037,652.188445330203,0,695.235019739821,556.728964156425,494.561545323463,0,1,1,52.8066969954632,1
"442",2016-06-27,638.56,659.98,630,657.87,6624.33980245,4278796.49642689,647.612642039066,1,684.678075599478,560.458596824458,496.953188817087,0,1,1,52.0189177748805,1
"443",2016-06-28,657.86,663.53,638,648.43,5696.74677715,3709741.6883578,651.847254059816,0,674.242484582513,564.256311760657,499.355845349104,0,1,1,52.7218396355227,1
"444",2016-06-29,648.43,648.43,630.02,639.42,6485.12685807,4137950.89287757,638.267585853329,1,662.15191391934,567.858560232174,501.642211075133,0,1,1,50.1828966256779,1
"445",2016-06-30,639.41,675,635.14,673.49,7764.24646799,5115134.33031358,654.578319755185,1,652.480321621245,571.836309369781,504.030959836594,1,1,1,53.1041285269619,1
"446",2016-07-01,673.5,688.99,667,678.19,6839.68854227,4639102.57564622,678.605065395355,1,652.231672449069,576.353843536422,506.646022823844,1,1,1,57.0952846746469,1
"447",2016-07-02,678.09,705.21,676.92,704.95,4977.98046916,3442734.97935486,689.258977474191,0,655.768383854789,581.015062880833,509.381075436409,1,1,1,58.7708721202243,1
"448",2016-07-03,705.25,705.25,651,663.55,6495.70846259,4388623.6077169,678.130849430481,0,663.831151518504,585.42025538895,512.0140343054,1,1,1,56.2977214253545,1
"449",2016-07-04,664.09,683.69,653.16,681.98,4327.4107689,2915926.01493337,674.278385162688,0,664.556728408612,589.69788911723,514.591086894686,1,1,1,55.4281209099181,1
"450",2016-07-05,681.98,682.37,662.51,669.87,5043.81182652,3394318.97523012,673.892487378349,1,663.866001187866,594.003362673329,517.12858407802,1,1,1,55.3359159204185,1
"451",2016-07-06,669.75,680.79,665,678.79,5668.23807828,3822287.71416564,674.46020535995,0,666.093177190841,598.380806044145,519.645591510147,1,1,1,55.453320396225,1
"452",2016-07-07,678.79,683.44,611.94,641.97,12281.48061343,7875414.64534394,645.462255509261,1,665.878138537861,602.165344916901,521.916876364876,0,1,1,48.4480930158133,0
"453",2016-07-08,641.97,667.33,638.04,667.33,11055.36574175,7193786.68240829,649.428967041385,1,665.636309836018,606.141167774578,524.27959615549,0,1,1,49.389938273782,0
"454",2016-07-09,667.07,667.3,608,657.61,9607.6959149,6257878.1668564,653.905839940658,0,667.20013524475,610.358746551692,526.666052558233,0,1,1,50.4893547372697,1
"455",2016-07-10,657.6,657.61,641,652.44,3705.89414753,2411039.9993245,650.729304766465,1,666.815233745878,614.46107072747,529.010385323804,0,1,1,49.664952837534,0
"456",2016-07-11,652.43,664.27,648.11,650.97,4815.437046,3143593.54934172,652.406010253031,1,664.195328231646,618.617115895227,531.339643232748,0,1,1,50.1278505662664,1
"457",2016-07-12,651.25,675.5,648.6,666.56,10666.08971384,7023379.14177685,658.371763071837,1,661.106606791411,622.909880705578,533.72618906073,0,1,1,51.8254128763529,1
"458",2016-07-13,666.25,671.45,654.86,655.34,21882.00922995,14532807.5894568,664.420398227245,0,659.735561671087,627.269708752171,536.176163092436,1,1,1,53.5517047829207,1
"459",2016-07-14,655.3,663.99,640,661.65,4649.64369535,3064152.88261885,659.349893908074,1,658.242712545625,631.45880020701,538.55398625916,1,1,1,51.8735925222461,1
"460",2016-07-15,661.4,669.98,660.68,667.48,4725.74361249,3145290.53988924,665.547279642895,1,657.40819177208,635.726083478274,540.988989124027,1,1,1,53.7800167469758,1
"461",2016-07-16,667.48,669.99,662.01,666.32,2908.02982543,1939211.68588003,666.987281249461,1,656.660899361031,639.656042627744,543.4439842942,1,1,1,54.2336672013983,1
"462",2016-07-17,666.3,680.99,665.95,680,3944.42402405,2658678.31638463,672.628572110707,1,659.377531021176,643.190603722795,545.947942300354,1,1,1,56.0534379154915,1
"463",2016-07-18,680,684.94,670,675.5,4547.72178477,3084037.55945968,678.792700565554,0,662.313904373593,646.329574217937,548.551582675248,1,1,1,58.017765774774,1
"464",2016-07-19,675.51,676.87,666.17,673.98,3799.77117828,2555423.21891447,673.368879211126,0,664.260208300639,649.168633459086,551.065355766553,1,1,1,55.6602604425634,1
"465",2016-07-20,673.98,674.99,664.6,666.92,3603.86279956,2413486.06949914,670.870336036138,0,666.274311427607,651.913041205742,553.547902126595,1,1,1,54.5604054327147,1
"466",2016-07-21,667.15,668.4,661.19,667.28,3967.87180841,2641911.99163586,665.480998111993,0,667.581810213503,654.55738834969,555.935203609508,0,1,1,52.1659299336638,1
"467",2016-07-22,667.27,669.94,647.59,654.67,7371.96466565,4866554.21775943,662.788939287435,0,668.023527835063,657.088754054192,558.297056584933,0,1,1,50.9627800515243,1
"468",2016-07-23,654.7,662.35,653.92,657.5,4379.51140552,2882737.088809,658.660489819298,1,667.447536994268,659.157376837288,560.624681086977,0,0,1,49.0927970162287,0
"469",2016-07-24,657.68,666.37,655.01,661,3423.08122968,2259696.8383898,659.494047090796,0,667.46195231254,660.811664888359,562.931280159803,0,0,1,49.4957419552446,0
"470",2016-07-25,660.92,664.13,653.77,657.79,4101.53773839,2698055.27739185,657.850798096403,0,666.692304157891,662.408986555406,565.185758837176,0,0,1,48.6777489869569,0
"471",2016-07-26,657.99,658.99,645,654.06,6470.74022151,4236221.00969168,654.721933592903,0,665.465769392235,663.841442598432,567.406343665465,0,0,1,47.0822127878662,0
"472",2016-07-27,654.06,658.99,646.56,657.35,5175.14137436,3387526.19048529,654.44154410815,1,663.64706659198,665.268224421655,569.645021311195,0,0,1,46.9337488179759,0
"473",2016-07-28,657,659.97,654.1,657.4,3832.98840948,2519304.06429416,657.219099769391,0,661.489706512363,666.829429587474,571.905248646508,0,0,1,48.6607762385951,0
"474",2016-07-29,657.4,659,651,657,4246.21269481,2788577.47826367,657.210410456716,0,659.873859636922,668.387706958844,574.087164236533,0,0,1,48.6554414209451,0
"475",2016-07-30,657.18,658.98,652.95,655.87,2980.08541508,1957765.44975788,657.188494190297,0,658.505675452338,669.964629705627,576.202155981869,0,0,1,48.6409567549527,0
"476",2016-07-31,655.95,657,621.37,626.97,6299.64138309,4013905.83004429,638.735237175832,0,655.831099358722,671.011097243748,578.106226657691,0,0,1,38.301757347809,0
"477",2016-08-01,626.97,629.34,599,605.2,7981.71787362,4926344.5904184,620.363054638181,0,651.588510893797,670.556211164641,579.808528590441,0,0,1,31.1927245575431,0
"478",2016-08-02,604.87,613.38,483,537.47,14839.34615984,8522961.89385749,592.608501512303,0,644.983312063097,668.569412634961,581.142914482027,0,0,1,23.9582744834286,0
"479",2016-08-03,538.8,576,519.3,573.36,20292.859717,11200016.4844705,554.967555987445,1,634.530662952762,665.919345553281,582.051163162389,0,0,0,17.8961714475158,0
"480",2016-08-04,573.35,599.95,562.11,587.5,9514.32837515,5534361.67834347,581.577325769107,0,626.903315720033,663.839666241107,583.183147949951,0,0,0,31.1575679046794,0
"481",2016-08-05,587.5,592.87,570.39,583,5478.38879554,3172428.21975683,579.257719092177,1,619.35689426996,660.562351990778,584.354563346555,0,0,0,30.6921837887856,0
"482",2016-08-06,583,591.72,574.5,591.71,3907.87281274,2278639.38214925,582.226413865653,1,612.13538124571,657.143238599241,585.712504008929,0,0,0,32.0902130299464,0
"483",2016-08-07,591.7,598.65,587.2,595.14,3288.65737176,1953758.57119334,594.309319277884,0,605.844403196559,653.905361700209,587.125730554927,0,0,1,37.6066989595948,0
"484",2016-08-08,595.14,595.99,590,591.48,3852.03062424,2285424.75374798,593.230166423303,0,599.446378793218,650.586499178974,588.49837366057,0,0,1,37.3151499240778,0
"485",2016-08-09,591.58,594.04,585.38,586.45,4817.62624738,2839820.18525939,589.600739459151,1,592.687603320104,647.352629113434,589.84164248374,0,0,0,36.2959843272498,0
"486",2016-08-10,586.75,601.09,583.29,594.94,9439.72597721,5578861.43906266,592.186759748905,1,588.032755577411,645.57453316607,591.27207583921,1,0,1,37.6036516998783,0
"487",2016-08-11,594.94,599.99,585.6,587.91,5062.58283783,2998141.18248712,593.586724372186,0,585.355122550811,644.368430385174,592.720661923337,1,0,1,38.341543935776,0
"488",2016-08-12,587.9,590.09,583.62,587.74,3870.89068755,2273740.7997079,587.596989613735,1,584.853971360955,644.170306721582,594.101082165338,1,0,0,36.3603065423293,0
"489",2016-08-13,587.68,589.5,586,586.45,2839.70446781,1669076.80288909,587.897005325137,0,588.146916294724,642.587794502853,595.485828142248,0,0,0,36.5371981594071,0
"490",2016-08-14,586.45,586.49,565.19,574.99,4154.4769823,2390263.51008229,577.876825739215,0,587.776866291734,640.529335825921,596.722053203167,0,0,0,33.2163621489991,0
"491",2016-08-15,574.97,574.97,561.56,567.79,4403.16173516,2505129.64259801,570.003301689306,1,586.851424551447,638.885632953103,597.807298554764,0,0,0,30.8441002597994,0
"492",2016-08-16,567.85,581.99,566.09,579.02,4692.46182455,2693599.58336905,573.006001795796,1,585.929383344462,637.393500148238,598.926048486348,0,0,0,32.8147612258284,0
"493",2016-08-17,579.02,581.99,569.67,574.45,4509.7743737,2594893.88825873,576.490977644041,0,584.147549181077,635.886374619922,600.071343190289,0,0,0,35.1253887557139,0
"494",2016-08-18,574.45,576.99,573,574.09,3964.9989895,2280602.94864447,575.1287917659,0,582.337411715337,634.623598738174,601.241079485174,0,0,0,34.624136529621,0
"495",2016-08-19,574.05,576.99,572.68,573.67,4038.30300064,2321699.80197157,574.87631367698,1,580.86496913712,633.029558616609,602.432933993195,0,0,0,34.5257918597415,0
"496",2016-08-20,573.68,583.92,572.38,581.87,3581.22425349,2072410.69445393,578.580207091658,1,579.504313871395,631.029061450535,603.691452493479,0,0,0,37.3376786066094,0
"497",2016-08-21,581.72,583.99,579.34,581.29,2442.63374814,1420763.14558966,581.960379144289,1,578.341679348606,628.883089483937,604.949076182385,1,0,0,39.8754047024386,0
"498",2016-08-22,581.34,586.99,579.22,585.2,4493.44110907,2621251.58049092,582.612142080812,1,577.843194595313,626.972715336944,606.196485362947,1,0,0,40.3768101061016,0
"499",2016-08-23,585.19,586.77,577.47,582.39,5092.27462505,2965455.45755684,583.209531285772,0,577.374447191377,625.151338259406,607.424613688318,1,0,0,40.8636028539735,0
"500",2016-08-24,582.39,582.68,575.29,578.47,3857.02318764,2234932.73015899,579.76313756719,0,577.563078374174,623.268751263182,608.636056968256,1,0,0,38.8908679411669,0
"501",2016-08-25,578.68,579,573.12,575.58,4109.11256132,2364832.99556148,575.369582403345,1,578.099706445578,621.28693880405,609.833872424098,0,0,0,36.4734862458515,0
"502",2016-08-26,575.57,579.86,574.85,579.29,3354.18317104,1938444.84300803,577.71792625126,0,578.570898891125,619.93205221889,611.048698567896,0,0,0,38.6678863367003,0
"503",2016-08-27,579.29,579.45,568.95,570.84,3059.49308936,1755464.4768168,574.121401957903,0,578.333941322511,618.425900917221,612.283534345899,0,0,0,36.5836188766067,0
"504",2016-08-28,570.83,575.41,569.65,575.41,2587.45426087,1481471.09064917,572.396267640626,1,578.060688909984,616.79570947122,613.577228011456,0,0,0,35.592588007692,0
"505",2016-08-29,575.41,577.73,571.24,573.21,4569.5624841,2623367.94795709,574.150457587661,1,577.988103301052,615.264132527644,614.862601627557,0,0,0,37.4481649192079,0
"506",2016-08-30,573.21,576.83,572.53,574.95,4175.84646427,2400313.55407067,575.024040100687,0,577.632486601954,613.716493124597,616.166804509912,0,0,0,38.3999441307775,0
"507",2016-08-31,574.95,575.15,569.21,572.89,4439.62383694,2540916.04626067,572.512227836733,0,576.687671471199,611.999302419895,617.454591562736,0,0,0,36.6721178352504,0
